"sim","censoring","n","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
12123,"light",500,0.976407644366994,0.617916232184142,0.32322033393622,0.977855003458906,0.614298572161833,0.324572539016087,0.976065481766395,0.617991050912646,0.322168561721707
12124,"light",500,0.922197974420202,0.37136731423373,0.516465469792875,0.921304090846243,0.37438465890091,0.513649796771916,0.920505085887875,0.374978473316072,0.517133105912166
12125,"light",500,NA,NA,NA,1.06589523564409,0.426140997546172,0.136900765441936,1.07015799836709,0.415826178376144,0.141015430274762
12126,"light",500,1.11356109416339,0.40056659196509,0.162172140848413,1.11667430051663,0.402383194411456,0.159314166155898,1.11622350274035,0.401829836593778,0.163028861760412
12127,"light",500,0.950298087801014,0.415508414041621,0.266702515502965,0.950433622716478,0.412148363226928,0.267882609178679,0.946088718726853,0.412827137853319,0.274689372384454
12128,"light",500,NA,NA,NA,1.00360034953285,0.539318132102801,0.229879314154347,1.01238327640893,0.514207950757705,0.222565258111681
12129,"light",500,1.01723106365991,0.619380882778355,0.170800495362315,1.01759329900806,0.62448871619695,0.171705487063029,1.01908649205181,0.612889590869239,0.174936006105718
12130,"light",500,1.03121261740481,0.555780137844171,0.237468568351445,1.02790279340892,0.5525628026307,0.243897447955842,1.02450337680943,0.55744564977572,0.244324259405834
12131,"light",500,NA,NA,NA,0.980223023948157,0.384352715363449,0.239968914041678,0.978062752569212,0.387581410584078,0.240169751696799
12132,"light",500,NA,NA,NA,1.04409731947782,0.467757079545013,0.237823204374399,1.0461874173005,0.46675677644712,0.233733545139079
12133,"light",500,1.01916080013507,0.61028200644265,0.216648745544565,1.02125086275489,0.607558422776428,0.215448368919796,1.01663222923833,0.611392113335329,0.218961324381337
12134,"light",500,NA,NA,NA,0.783318694034823,0.620957123775346,0.295991619160489,0.782702303023058,0.614761703632636,0.300715697270929
12135,"light",500,NA,NA,NA,0.985285195241599,0.561708377558974,0.387006473237912,0.98202852884185,0.558124930117936,0.390556101997347
12136,"light",500,NA,NA,NA,0.946398916790188,0.555197957117685,0.251329125964158,0.949104406503511,0.537235860538978,0.256269730654801
12137,"light",500,NA,NA,NA,0.962608831901651,0.486205652495451,0.398487419806662,0.960574958693609,0.482291533023716,0.403780345869102
12138,"light",500,1.02891565317796,0.533422334620339,0.242076776953513,1.02776280727706,0.529734068528824,0.249563277313053,1.03405698520314,0.528378841643566,0.239632719093038
12139,"light",500,1.01703845774992,0.670951719563099,0.218905820440663,1.01699356770716,0.678873871433188,0.208816262716842,1.01236369409955,0.674470948244237,0.222609610593468
12140,"light",500,1.13998932776998,0.373089386135569,0.162079649216731,1.13040749293045,0.375690910219407,0.171900988138262,1.13704047902993,0.371838617171541,0.163277226072154
12141,"light",500,NA,NA,NA,1.01529575253791,0.493587574496013,0.245784842517959,1.01800577787406,0.477457957525022,0.247021503639842
12142,"light",500,1.02874950327686,0.4542924164791,0.297945675847997,1.02751810374891,0.453022670089439,0.302425617125819,1.02619460366209,0.454393648066446,0.299353535893758
12143,"light",500,0.98526553175099,0.509419723155608,0.27137896162583,0.986486213528002,0.506766681582072,0.273823821737094,0.985020575433936,0.505471059527297,0.271777066971178
12144,"light",500,0.936067746371694,0.688109206671178,0.14533919550402,0.937710902135395,0.684859522047729,0.142152184619926,0.937921004273813,0.684958196354743,0.147876341134518
12145,"light",500,0.994924120627867,0.410353197232356,0.27685257863568,0.998631472177003,0.404329995122108,0.271410834790151,0.999102126567585,0.404998461199328,0.275380720692486
12146,"light",500,NA,NA,NA,0.924726125139124,0.554477723834311,0.437475265052103,0.923178202943442,0.558473494353175,0.4382523075858
12147,"light",500,0.969825453595844,0.604428695397909,0.259564834256632,0.969701404536194,0.609133017702706,0.261032035277079,0.967694281896226,0.608977515142434,0.255461205230918
12148,"light",500,NA,NA,NA,0.905416289354414,0.639572280225124,0.19977859843935,0.904510847516062,0.646669254217116,0.194379007920308
12149,"light",500,NA,NA,NA,0.984852530613648,0.496846467389972,0.296906477242215,0.985775587197414,0.483374819239269,0.297265989485741
12150,"light",500,NA,NA,NA,0.95624543780544,0.51573291018794,0.283376225071138,0.959074422590708,0.510875494779245,0.277893125848667
12151,"light",500,0.98207501658041,0.618231097146475,0.135660392088698,0.978625693821544,0.626196487935153,0.129487494357996,0.979758621522545,0.621395194019682,0.135160401908644
12152,"light",500,1.04401829198551,0.54435492553518,0.20364527038642,1.04711483861789,0.541700706211757,0.201206519644223,1.04561185501225,0.544561983123781,0.205425409451889
12153,"light",500,NA,NA,NA,1.10364435590103,0.502715832402628,0.0571520701562973,1.10358252718615,0.498333385046352,0.0586453457243904
12154,"light",500,NA,NA,NA,1.1026777312039,0.424170277177156,0.0475659514831311,1.10424953769203,0.416686293225328,0.052590485465953
12155,"light",500,0.971360767924972,0.469700923724342,0.382235040427071,0.976061514805884,0.467104489364474,0.375414194258124,0.976344105611942,0.46524788579661,0.380173013164838
12156,"light",500,1.07875134969276,0.500560468094432,0.135442615154153,1.07958938697176,0.492379980467908,0.137592124599851,1.0760305411113,0.494468866344446,0.143290433809598
12157,"light",500,1.18840363923631,0.327974258805948,0.088687060177513,1.19048647440485,0.327531809278842,0.0835446531566664,1.18909108593766,0.326759513014799,0.0856783559612471
12158,"light",500,NA,NA,NA,1.03700649670593,0.527880955582238,0.226490214699922,1.03557952492296,0.528333200521756,0.2296562778713
12159,"light",500,NA,NA,NA,1.10032257295527,0.525985591519414,0.112561415152189,1.09814964795994,0.521768992969153,0.115908101941924
12160,"light",500,0.926213615310586,0.537190381330358,0.197482608331699,0.925718042489595,0.54386217901653,0.190299900981899,0.919547122480029,0.542750562065058,0.201709279217059
12161,"light",500,1.01414918027548,0.406629944233765,0.245274833213666,1.01152837766088,0.403448502690302,0.252034503262627,1.01172066333048,0.407249678479379,0.248420265341857
12162,"light",500,1.11956777160308,0.368330521620845,0.2219381004904,1.11366874151166,0.375145091206622,0.223224100232408,1.11588253365583,0.374769410736801,0.223946646714038
12163,"light",500,NA,NA,NA,1.05161031791455,0.649095222142227,0.0931750783983517,1.04991210318803,0.654789771917903,0.0954625664635455
12164,"light",500,1.01008250634806,0.524009061243767,0.208622988440709,1.00850304072501,0.523150189200034,0.212018659773013,1.00853725311412,0.526026711102751,0.21141186346665
12165,"light",500,0.993469082154408,0.4895417670497,0.207388252146046,0.992872830539721,0.487987569076945,0.208729299473778,0.995380208593803,0.490335356040356,0.202693367475039
