<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11431-1","heavy",2000,"t",0.511,1.01601978088291,0.501715208282301,0.240890071061474,NA,NA,NA,NA,NA,NA
"11431-2","heavy",2000,"t",0.482,0.989229667976053,0.529586527906557,0.236439538688305,NA,NA,NA,NA,NA,NA
"11431-3","heavy",2000,"t",0.512,1.0260567608986,0.495121538215216,0.224456579773504,NA,NA,NA,NA,NA,NA
"11431-4","heavy",2000,"t",0.5115,1.06005129800938,0.484576359063858,0.193643211424325,NA,NA,NA,NA,NA,NA
"11431-5","heavy",2000,"t",0.4855,1.02538895219403,0.475771539402722,0.212859135583727,NA,NA,NA,NA,NA,NA
"11431-6","heavy",2000,"t",0.4805,0.943742984684875,0.511378201054184,0.338200461954568,NA,NA,NA,NA,NA,NA
"11431-7","heavy",2000,"t",0.485,1.01332807911549,0.48925733100727,0.223866242469487,NA,NA,NA,NA,NA,NA
"11431-8","heavy",2000,"t",0.5045,0.98137155836278,0.498459145703534,0.296489954111049,NA,NA,NA,NA,NA,NA
"11431-9","heavy",2000,"t",0.484,0.965365410119809,0.501943547643258,0.301418303073296,NA,NA,NA,NA,NA,NA
"11431-10","heavy",2000,"t",0.502,0.993949830330539,0.516740869334797,0.278049265021549,NA,NA,NA,NA,NA,NA
"11431-11","heavy",2000,"t",0.4875,0.954641518637954,0.506257407223096,0.28974714658632,NA,NA,NA,NA,NA,NA
"11431-12","heavy",2000,"t",0.4895,0.986689911970228,0.496036428250637,0.304862478695112,NA,NA,NA,NA,NA,NA
"11431-13","heavy",2000,"t",0.4855,1.00904578556458,0.528686252888515,0.268683897805072,NA,NA,NA,NA,NA,NA
"11431-14","heavy",2000,"t",0.487,0.93788710143342,0.513837996956133,0.287403570048663,NA,NA,NA,NA,NA,NA
"11431-15","heavy",2000,"t",0.4915,1.04500099269148,0.496761675112762,0.220212543399778,NA,NA,NA,NA,NA,NA
"11431-16","heavy",2000,"t",0.499,0.990278946501419,0.493622257344831,0.24576871953085,NA,NA,NA,NA,NA,NA
"11431-17","heavy",2000,"t",0.5,0.987222190561425,0.512739923428841,0.316648435898903,NA,NA,NA,NA,NA,NA
"11431-18","heavy",2000,"t",0.489,1.02436250366367,0.512572700585731,0.217628529465491,NA,NA,NA,NA,NA,NA
"11431-19","heavy",2000,"t",0.5015,0.98611553216241,0.492205078405596,0.268358953158999,NA,NA,NA,NA,NA,NA
"11431-20","heavy",2000,"t",0.48,1.05119220965721,0.508451226337481,0.178252321082839,NA,NA,NA,NA,NA,NA
"11431-21","heavy",2000,"t",0.508,0.987299531969521,0.481751189450285,0.284178320008677,NA,NA,NA,NA,NA,NA
"11431-22","heavy",2000,"t",0.5055,0.973860953685824,0.492772200051581,0.234225654846429,NA,NA,NA,NA,NA,NA
"11431-23","heavy",2000,"t",0.497,0.973410175347794,0.492132763369003,0.308450864859898,NA,NA,NA,NA,NA,NA
"11431-24","heavy",2000,"t",0.4905,1.03566759883604,0.483359866239556,0.196890348946456,NA,NA,NA,NA,NA,NA
"11431-25","heavy",2000,"t",0.494,0.993471759706921,0.510720598102298,0.27182040026921,NA,NA,NA,NA,NA,NA
"11431-26","heavy",2000,"t",0.506,1.00534250866577,0.498352024929652,0.262038476669164,NA,NA,NA,NA,NA,NA
