"sim","censoring","n","perc_censored","alpha_d","beta_d","gamma_d","alpha_e","beta_e","gamma_e","alpha_w","beta_w","gamma_w"
"114-1","extra_heavy",100,0.7,1.27761285723925,2.86479938008952,-0.037627568626758,1.33141555700222,1.26955595045935,-0.0500075570285588,1.33879488475808,1.11045929786127,-0.051032976130516
"114-2","extra_heavy",100,0.7,0.789025311331559,3.04436560904513,0.0850968318459061,0.814509640718594,2.35706358754438,0.0681002671915361,0.814803585361591,2.34215611889762,0.0678647797808524
"114-3","extra_heavy",100,0.74,0.75617173536116,6.46559802402513,0.623288409473297,0.877790522447788,2.40375252693656,0.537754872820584,0.896797094659267,2.0105191184648,0.533008022673784
"114-4","extra_heavy",100,0.74,0.860917717932203,3.86451124827464,0.577798419955359,0.588753017776096,4.19895512349373,0.582766256036259,0.545386189327196,3.46991460307741,0.585511849209192
"114-5","extra_heavy",100,0.64,0.682980601537158,4.00162191650072,0.823379335598419,0.692794685483264,3.04647436067198,0.817388936252568,0.694554463034411,2.87371863898539,0.817272501143359
"114-6","extra_heavy",100,0.8,1.04952476415043,1.70724312005696,0.101944863992922,1.18400327721043,0.146670517751986,0.0868833180922059,1.19250989190109,0.0788487017289771,0.0861507246547951
"114-7","extra_heavy",100,0.72,0.956445520124785,3.89949542592945,0.519264851171527,0.814759019828049,4.0114039898048,0.506045158376725,0.750203033696938,3.92953013010882,0.503769703696492
"114-8","extra_heavy",100,0.71,1.02039928251037,0.688376301063595,0.538093000942346,1.01912588684701,0.479587880497463,0.535719813757982,1.00941762321969,0.519041825911768,0.536125069983698
"114-9","extra_heavy",100,0.67,1.07023061379008,2.99358076260132,0.353171065298716,1.02540725985572,2.66650513492011,0.346261704412867,1.01796475222998,2.47954723386928,0.343184606983376
"114-10","extra_heavy",100,0.74,0.577979854284592,7.82232092099331,0.364818436363176,0.701782746270109,3.86597263162663,0.353705298383809,0.716413896200472,3.4589288530521,0.353577007425699
"114-11","extra_heavy",100,0.71,0.916495258617441,1.13554730284173,0.569257012146503,0.884676734735477,1.26221324460298,0.571220295353102,0.880966204751113,1.26698904100669,0.571581510740931
"114-12","extra_heavy",100,0.71,0.882684956109576,2.41598808805016,0.55907793680259,0.882723939554002,2.4148146457295,0.559081764067707,0.882724005349235,2.41481266578869,0.55908177052351
"114-13","extra_heavy",100,0.68,0.715589449890948,5.02231990543996,0.711865783819095,0.689074609150621,4.24745204932778,0.715423530404177,0.687747994606923,4.10086396297694,0.716100567682478
"114-14","extra_heavy",100,0.71,0.988936774941124,4.49807403650126,0.350180963217953,1.09260216707462,2.52535572637438,0.330569209345394,1.09900767051351,2.42601111757123,0.329381559235036
"114-15","extra_heavy",100,0.81,1.14629256152412,-1.21078831918725,0.615710217849789,1.15145690302612,-1.10524426447079,0.615855901364905,1.15169903661818,-1.10054346540534,0.615862960613509
"114-16","extra_heavy",100,0.76,1.10934241575253,2.1592756730086,0.224341661029488,0.908429722721727,2.19889602020672,0.227353111649721,0.879709346251333,1.84757615998669,0.225964124615344
"114-17","extra_heavy",100,0.71,0.80282385333106,8.20737783213034,0.213805926212773,0.824831913820679,5.59162033846848,0.223652597622815,0.833180715754386,5.04172828589652,0.225764410570764
"114-18","extra_heavy",100,0.71,0.705537758103693,3.12682115049766,0.440394523679633,0.705537758103693,3.12682115049766,0.440394523679633,0.705537758103693,3.12682115049766,0.440394523679633
"114-19","extra_heavy",100,0.77,0.993755794903056,3.78044925643146,0.253000309404862,0.958843440133775,2.95274340134446,0.250294672885121,0.960441045697536,2.72229923398058,0.250119889191797
"114-20","extra_heavy",100,0.74,1.11658518113721,3.38608983136543,-0.115924841355079,1.093165917375,1.69849538030636,-0.127540835615089,1.10538081347017,1.40608299546969,-0.127494419043153
"114-21","extra_heavy",100,0.78,0.521056746999733,5.5453888983297,0.00754250793874239,0.550999023988522,3.46206338324516,-0.0285691773228592,0.561652774898181,3.19111576220822,-0.0331110671147423
"114-22","extra_heavy",100,0.68,1.09082900465191,0.314514788318221,0.562566141038638,1.09162779474218,0.299070000478152,0.562551504735326,1.09172692657303,0.29718346047225,0.562549611575393
"114-23","extra_heavy",100,0.72,0.659914350890562,3.83816748961224,0.412097447369085,0.657404853399591,3.41897791105475,0.405786346119073,0.657556376310801,3.38815415344325,0.405361732505363
"114-24","extra_heavy",100,0.75,0.483581784514389,6.76686075130126,0.423306498803751,0.680335407723629,2.65698445655941,0.406138890192023,0.725892661117416,2.12096287813987,0.405635404504425
"114-25","extra_heavy",100,0.84,1.03237971285392,0.213155823224636,0.390834360473431,0.955811774623515,0.805586852765749,0.391319822448704,0.953093538629362,0.794187586550359,0.391393953446859
"114-26","extra_heavy",100,0.74,0.985502950498575,1.61212648764507,0.337769442878209,0.967010010195351,1.19828994330757,0.339855047769198,0.96533042243533,1.02716859109648,0.340707494462279
"114-27","extra_heavy",100,0.74,1.14399240553547,0.344503660061064,0.290199848289604,1.1615151640508,0.108838040816882,0.289839574104468,1.16361097136511,0.0863444894540493,0.289795350340081
"114-28","extra_heavy",100,0.72,0.727945222113303,4.89577895089592,0.238119756699723,0.776447700890565,2.44855038997851,0.219951378791986,0.803243948720394,1.93013721790955,0.218876004157726
"114-29","extra_heavy",100,0.72,0.933749498225922,2.06978098894782,0.470092839054054,0.923847995494965,1.64084292966891,0.462978064155464,0.919600451518154,1.56741345671524,0.461899369017017
"114-30","extra_heavy",100,0.73,0.648411973517948,5.94136740934895,0.189270621069429,0.65282711507494,5.66225664274724,0.185894420457671,0.652963910196057,5.64809331593225,0.185788757582812
"114-31","extra_heavy",100,0.71,0.188633428727519,13.3896268813971,0.566108235836067,0.377862782900396,7.58271747723227,0.501119280914209,0.38479382738628,7.16457459059269,0.500374309357921
"114-32","extra_heavy",100,0.59,0.927148649877911,0.97050289884668,0.349068996009057,0.819586523166768,2.39293511779973,0.356568962290212,0.807328530279474,2.4592933082345,0.357170604769257
"114-33","extra_heavy",100,0.72,1.24996899160837,0.280502136885533,0.120579526545599,1.24996899160837,0.280502136885533,0.120579526545599,1.24996899160837,0.280502136885533,0.120579526545599
"114-34","extra_heavy",100,0.68,0.339405261142534,3.78417967227633,1.08689199779348,0.341917850411717,3.62689178591482,1.08555330308019,0.34223023078302,3.60889551748222,1.08540091989958
