"sim","censoring","n","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_aq","beta_aq","gamma_aq","se_alpha_aq","se_beta_aq","se_gamma_aq","alpha_tr","beta_tr","gamma_tr","se_alpha_tr","se_beta_tr","se_gamma_tr","time_aq","conv_msg_aq","time_tr"
11449,"heavy",100,0.6,0.976136550222803,0.47931522480893,0.0267933111691147,0.699501853280238,1.31098163128414,0.0526108159262705,0.257642712029541,0.553575058204708,0.268855105224622,0.664423705336842,1.53064378249871,0.0772886480765275,0.261348131345382,0.624960169629174,0.264755284783234,1.11899999999878,NA,0.0180000000000291
11450,"heavy",100,0.54,1.01239332257553,0.233576804905035,0.620648451387371,1.01586240099545,0.21209611311656,0.641842778998772,0.239382721515686,0.345353549256563,0.288988397047438,1.00409402656032,0.235142767745866,0.647982821360468,0.246210625916909,0.387816805078266,0.28353294848679,0.662000000000262,NA,0.0169999999998254
11451,"heavy",100,0.44,1.35012226085079,0.390069520332888,-0.318434964951027,1.37170708262818,0.387990714737786,-0.267386018834414,0.246182492720042,0.626905177453514,0.34577378224865,1.36886432739166,0.370192220870862,-0.236241574509741,0.259694787235453,0.757809354615195,0.355275980590284,0.926000000001295,NA,0.0149999999994179
11452,"heavy",100,0.44,0.761745660492319,0.678691498440878,0.300425257677935,0.762864336399033,0.619310186226644,0.369342812994868,0.247135619426051,0.492624040994731,0.261978840715509,0.717011589876423,0.844954564748616,0.364783138788151,0.251631034950381,0.573794845141772,0.259382742569892,0.924999999999272,NA,0.0180000000000291
11453,"heavy",100,0.46,1.10778513427337,0.430604075864467,0.0266082061896387,1.05040783561979,1.07877101745019,-0.0550267675673058,0.225724985505441,0.6511101219441,0.313586252849357,1.04414576753089,1.11445825273794,0.0119040687036021,0.239789976291125,0.790331638903653,0.299037559490054,0.981999999999971,NA,0.0160000000014406
11454,"heavy",100,0.4,1.10519473969969,0.499166254386434,0.36629765165964,1.03458270537968,0.819747660281796,0.434625823549379,0.27280175001644,0.555743262707632,0.320860207952569,0.965007950678965,1.5466780908727,0.43960932432195,0.307065391537324,1.07303853002566,0.3166373664857,0.430000000000291,NA,0.0169999999998254
11455,"heavy",100,0.55,1.15881278286555,0.412423310007451,-0.0704618978274866,1.07431819696779,0.791583759111374,-0.0844189166526751,0.244658534295852,0.505621661961659,0.288494510127306,1.06207730509631,0.888689173673194,-0.0768520675701778,0.250468773304321,0.557263442843871,0.283955867454726,0.894000000000233,NA,0.0170000000016444
11456,"heavy",100,0.43,0.967036122630517,0.50210940017017,0.00370240115479799,0.848370213124757,1.04300558829757,0.110617997883584,0.293551232728544,0.761594690906879,0.325773862971859,0.815062096237198,1.20788796381521,0.103310925552507,0.301778794700807,0.783032450946724,0.329249292473179,0.924999999999272,NA,0.0150000000012369
11457,"heavy",100,0.55,0.976006680581315,0.637342321851318,0.135607057734874,0.931353625750145,0.353331135881426,0.314485137237356,0.274974939943485,0.225901014148166,0.303384777033287,0.850814627448148,0.947370507704326,0.349918063468744,0.30909113619542,0.584637240792505,0.305694239590506,0.511999999998807,NA,0.0190000000002328
11458,"heavy",100,0.55,1.02202476013929,0.545003290660593,0.228667669317567,1.03227543622733,0.772057132677123,0.124888918936033,0.214963199246943,0.466841085845982,0.314391907296388,1.01874459161125,0.828916155420429,0.189409119148044,0.231584197579206,0.581119398693567,0.302746391099644,0.956000000000131,NA,0.0169999999998254
11459,"heavy",100,0.49,0.714639253733338,0.892238280664433,0.379822168364197,0.688707980512504,0.901322563909465,0.384190227205412,0.231078097815657,0.422433552660732,0.311701008187254,0.630873069224941,1.33196529834456,0.432428686439099,0.254210122050775,0.641532153097964,0.310150490073799,0.461999999999534,NA,0.0159999999996217
11460,"heavy",100,0.51,1.07553305114746,0.300036901643389,0.280348522249954,1.09673527265162,0.114252407784513,0.310949886038404,0.208467469203015,0.139103340714756,0.280482412394507,1.06684764850283,0.209303554115572,0.333550462195483,0.2188675126394,0.248538603157108,0.269426417328173,1.06099999999969,NA,0.0160000000014406
11461,"heavy",100,0.42,1.22989563869292,0.433871553204385,-0.0271039457649843,1.09355751505182,0.937759174171988,-0.0949514069305575,0.248577996677546,0.416291638975564,0.278241610890233,1.0781093153817,1.04447539870715,-0.0933574167535598,0.244846740138017,0.474060137327796,0.268538995675396,0.959999999999127,NA,0.0149999999994179
11462,"heavy",100,0.48,1.25986708003375,0.317992020146356,0.0272486961097908,1.21995739657713,0.496885810203563,0.0216516070012569,0.292014921659468,0.445862358362701,0.333121302954976,1.20045139740197,0.580768701033457,0.013958350879258,0.28739474423724,0.519952467351023,0.333118413245236,0.799000000000888,NA,0.0180000000000291
11463,"heavy",100,0.5,0.728066167877797,0.575534230748074,0.44518303843486,0.803821078293261,0.289381131878981,0.582029606134061,0.256173503270387,0.464331796009518,0.364497608236554,0.754485640809701,0.531946561952681,0.577628625763054,0.285209257785968,0.732172095536992,0.360893788324702,0.851000000000568,NA,0.0169999999998254
11464,"heavy",100,0.51,0.819379217145902,0.581284722981287,0.280997803518546,0.767110846964512,0.87927395522818,0.271397832104819,0.234790745737127,0.478836228561797,0.358016613202483,0.731855814537921,1.03155498503761,0.341883399169648,0.254693784444924,0.620220673271046,0.349731303286014,0.833000000000538,NA,0.0159999999996217
11465,"heavy",100,0.58,0.991795841591368,0.613947151118601,0.337661967314084,0.940672549456795,0.674730423559566,0.318413796807171,0.257104775862273,0.474061979334052,0.286936174733078,0.940109511349561,0.799009639865995,0.328548439928966,0.257357849652117,0.563456508774515,0.282381114609826,0.896999999999025,NA,0.0169999999998254
11466,"heavy",100,0.53,0.949821179231247,0.647103990140403,0.0768510723661888,0.737856750609455,1.25675770190695,0.163258397404945,0.25915869819067,0.443294561700894,0.305750815838867,0.732657553276148,1.3049223113966,0.188091254156822,0.27107801014564,0.509425746043085,0.304548072539003,0.914000000000669,NA,0.0170000000016444
11467,"heavy",100,0.41,0.839807251525531,0.598217071546526,0.270893073411071,0.86378426282664,0.49487931793131,0.314824398560524,0.216632326435538,0.357775517058162,0.309305112536717,0.847813260227145,0.571438424508605,0.345369621797727,0.222279844581334,0.41199033663105,0.30722045271747,0.832999999998719,NA,0.0159999999996217
11468,"heavy",100,0.49,1.08185878409804,0.745319681535204,-0.144805919958483,0.914926484785298,1.0003208253842,0.0914721654841415,0.263831809009905,0.447500125357266,0.319240083402222,0.904063655812006,1.19240930077883,0.114197406545747,0.278071937402895,0.576681816289857,0.320519832471957,1.04700000000048,NA,0.0169999999998254
11469,"heavy",100,0.45,1.24750131758139,0.544366493494903,0.189758315322837,1.2492236306794,0.57082164871628,0.158795080228608,0.232316635199469,0.343560648772906,0.326498218583168,1.21057391932378,0.838081212024938,0.203285045988238,0.247467923344041,0.517698623063006,0.321113117614511,0.573999999998705,NA,0.0160000000014406
11470,"heavy",100,0.5,1.0752067782571,0.110235978862182,0.343173065617718,1.14523962811984,-0.115409387494508,0.422490690477086,0.239849868358746,0.292213114979429,0.322556389245491,1.1505255980865,-0.116576389922646,0.385880058995724,0.246430794337,0.368175117923504,0.313069331451852,1.09100000000035,NA,0.0159999999996217
11471,"heavy",100,0.46,1.02561645331369,0.288338402850584,0.210126729954859,0.968636703815218,0.45067953307544,0.163062542209333,0.238909814688974,0.402922604012347,0.286353793692901,0.919438643895944,0.701892643050163,0.188610420654901,0.259443311543617,0.594253972634968,0.28574795544193,0.656000000000859,NA,0.0180000000000291
11472,"heavy",100,0.51,0.81849245157659,0.433534355667971,0.600364429407377,0.844134954699833,0.219600996840697,0.654150714408672,0.272044032546142,0.30333304378318,0.279012585440517,0.827667415786417,0.308107490533908,0.64904298394059,0.278833067976813,0.393463658103254,0.278367419885813,0.733000000000175,NA,0.0169999999998254
11473,"heavy",100,0.55,1.09904116437951,0.402158203412369,0.38531344689391,1.02860213878757,0.717852092662932,0.328775011562888,0.228007173098633,0.372903896484657,0.304923170289894,0.954327719971203,1.09132323887382,0.411797569342346,0.262754113778141,0.635734141436174,0.291174499878473,0.783999999999651,NA,0.0169999999998254
11474,"heavy",100,0.49,0.834177225183395,0.333721100777049,0.558528877528161,0.799308897342519,0.421986240550005,0.585048756884928,0.261251245733544,0.425703008967933,0.331714762116235,0.803124912442141,0.51374023397552,0.571130257991926,0.266672053100505,0.53714136320711,0.328729330654841,0.77599999999984,NA,0.0170000000016444
11475,"heavy",100,0.46,0.996045865100567,0.368925813506211,0.506281661539297,1.13117768602615,0.0269390476713628,0.500467995850494,0.278006558343901,0.440985573691327,0.296306856190075,1.12062811013718,0.0937099557878195,0.492873997569895,0.280693359193037,0.561631389971206,0.29520880455472,1.0630000000001,NA,0.0159999999996217
11476,"heavy",100,0.57,1.11907814723881,0.409552956627318,0.05264062469872,0.710168982589631,1.67654309340201,0.0821752444263234,0.285519487393953,0.642291828687067,0.283919247311877,0.695256540558315,1.80727350932542,0.0767300122989002,0.285480784543073,0.673084604473519,0.275866890981503,1.38400000000001,NA,0.0170000000016444
11477,"heavy",100,0.52,0.994771667040337,0.39501429831861,0.378863957544257,1.0589236172384,0.209160324783903,0.48360161505693,0.276591928900691,0.643825083212686,0.298185456880262,1.03716206850821,0.263788743745343,0.500646169225309,0.281876375282372,0.688740865502264,0.293977395048744,1.22000000000116,NA,0.0169999999998254
11478,"heavy",100,0.52,1.27861856492096,0.417584137328719,-0.0288636473427051,1.13813229709268,1.05383737829336,-0.107077334153842,0.228318974262045,0.596884905882395,0.26701960338775,1.13546328453129,1.10476584005314,-0.0650470229918604,0.231012362634408,0.65377900510527,0.27057475170135,0.914999999999054,NA,0.0169999999998254
11479,"heavy",100,0.52,1.10916459648894,0.463718685107769,0.0715401014400058,1.11080652750198,0.509000476932539,-0.116783284407492,0.207552554647373,0.262015211051781,0.352792949229788,1.0245359760569,0.801544313498404,-0.0290877208969132,0.227449924701782,0.410805573264721,0.330427952581266,0.824000000000524,NA,0.0190000000002328
11480,"heavy",100,0.44,1.05953349095384,0.428546002465405,0.203698350041765,1.08913176511099,0.424657764078864,0.20568062587406,0.214198135799266,0.407927518083784,0.274734961105174,1.06786473768363,0.482838658318044,0.230579438122672,0.216919005398003,0.465196094825754,0.28061761224605,0.995999999999185,NA,0.0159999999996217
11481,"heavy",100,0.52,0.998783412144485,0.547887179990148,-0.0256902869939377,1.03148776640443,0.347213189826523,-0.0186055303924255,0.232277510596204,0.238790061324968,0.437721360621246,0.937252059838495,0.866039479306447,-0.0373010423011761,0.239676681584695,0.53503730573788,0.417907823936782,0.858000000000175,NA,0.0169999999998254
11482,"heavy",100,0.57,1.09391196955853,0.38539420475463,0.111517750040337,1.22435327694326,0.160777302569019,0.121988382186156,0.258395084120244,0.510479088641075,0.27751612505221,1.23244562806168,0.119765110234033,0.134774473246896,0.265757471428097,0.569991772180193,0.269362104251716,1.20300000000134,NA,0.0180000000000291
11483,"heavy",100,0.54,0.96551156941378,0.324938067171527,0.5555202814701,0.77540602920659,1.12239016036919,0.528343300378823,0.322096774720619,0.855125532555106,0.315808986017566,0.77744536925275,1.13824838095819,0.536979154099488,0.320611518010158,0.893029126222622,0.304186996819246,0.958000000000538,NA,0.0159999999996217
11484,"heavy",100,0.53,0.896040723768353,0.518534597186478,0.475880804137734,0.888463425589824,0.649099380814811,0.457035589502694,0.231384754876962,0.537572127584702,0.324817675746663,0.890617589694715,0.648918834599695,0.518203035663515,0.243865668407218,0.66455891652797,0.322518012334497,0.975000000000364,NA,0.0169999999998254
11485,"heavy",100,0.35,0.862362108619261,0.550376514791594,0.452437647545648,0.849388082319045,0.614861068549062,0.51106060389969,0.19164537219273,0.425471878093265,0.340723685091415,0.816938223961897,0.77274269997368,0.534782479460861,0.206467389286504,0.54540884818049,0.340348216500047,0.765999999999622,NA,0.0139999999992142
11486,"heavy",100,0.53,0.892206614973321,0.463148404970776,0.310304410795818,0.875708842126466,0.452929060470737,0.288969452789807,0.266020805323622,0.434325284696536,0.341867358842963,0.832025998560376,0.640412443999652,0.324499627834263,0.280071903923576,0.568285847644357,0.323846641323331,0.963999999999942,NA,0.0159999999996217
11487,"heavy",100,0.51,1.24234787180367,0.516655285491896,-0.205348841749332,1.26647256690486,0.454673552159784,-0.152030827868077,0.257827387313816,0.455433522005947,0.318534292477256,1.2319588455128,0.558739913997644,-0.118620265875758,0.270319900171395,0.55427318559497,0.314083527744134,0.990999999999985,NA,0.0159999999996217
11488,"heavy",100,0.49,0.969457546156399,0.460393072407646,0.456039809821319,1.04344532191032,0.15119823527489,0.518855756607682,0.219748486865747,0.374279689236469,0.311291463648777,1.03874506833121,0.251926415251009,0.515281468807059,0.24281520715272,0.681646440109249,0.309372780013755,0.42699999999968,NA,0.0159999999996217
11489,"heavy",100,0.48,1.03726679584327,0.410090641425648,0.104540450445066,0.949916461038291,0.778065817751529,0.146563934607225,0.306495032587793,0.726433110958718,0.301889234675295,0.933104941780082,0.874113824470895,0.167652179802008,0.319982179927665,0.845634910140165,0.304480848694728,0.850000000000364,NA,0.0180000000000291
11490,"heavy",100,0.49,0.876083434208775,0.45117855350333,0.361354908983869,0.746204978864992,0.861701683498001,0.290601114966442,0.229978565741959,0.416222979172127,0.312809660847582,0.713210194959786,1.0439641151015,0.362749967835606,0.246128960310324,0.554526544445184,0.304392839334019,0.871000000001004,NA,0.0159999999996217
11491,"heavy",100,0.45,1.28017220901329,0.180898120136445,-0.0103745098111008,1.26911822870324,0.337802650924781,-0.0427179748807208,0.248264981219297,0.685278654534932,0.312617187469431,1.28623321685465,0.259808085398886,-0.0311073584301557,0.259695211596151,0.865754540813558,0.309641359067516,0.729999999999563,NA,0.0159999999996217
11492,"heavy",100,0.47,1.06512665357315,0.204211422119021,0.488931419815945,1.10572290975795,0.0618264909862348,0.530804546701853,0.242708417357137,0.547410044476183,0.330120613302401,1.10541706866874,0.0573011433832863,0.537024330498628,0.257118675985004,0.704071340168381,0.325378972200741,0.764000000001033,NA,0.0159999999996217
11493,"heavy",100,0.46,0.990834871344688,0.328797794567193,0.411826027017347,1.16508940789728,-0.144279913342307,0.487819060787785,0.283806208782167,0.596039004644921,0.310943899395778,1.1768721124508,-0.174885834624471,0.481015618447051,0.28477148781484,0.625578141918019,0.306403470910846,1.2450000000008,NA,0.0159999999996217
11494,"heavy",100,0.47,0.966050427870801,0.5785259192955,0.0887444075493251,1.02335285194474,0.623762633321801,0.0184018387263891,0.247091320796175,0.469989326986852,0.301886888222296,1.01229880943286,0.690821846133006,0.0395207646591581,0.254309743196088,0.579736970660739,0.300946203566925,1.01900000000023,NA,0.0160000000014406
11495,"heavy",100,0.41,0.973159821083841,0.637863692548736,0.179130638717384,1.06179448903022,0.202900690530989,0.313946185417964,0.25760835035427,0.43889150186171,0.340917897324982,1.05933437007864,0.285438467807813,0.30952339855772,0.27140666873882,0.566887370957711,0.343424404133126,0.591000000000349,NA,0.0159999999996217
11496,"heavy",100,0.58,1.06079481146593,0.506461479647105,0.325258559650665,1.17483148094387,0.09873938216151,0.411925950082929,0.261483206136379,0.308819978841914,0.298722811006642,1.17526409401716,0.117879636294527,0.417084886651677,0.280760696213819,0.402023479678887,0.302285818107035,0.692999999999302,NA,0.0169999999998254
11497,"heavy",100,0.43,0.838110767009364,1.06572559368354,0.52539284759575,0.820666546204212,1.16627233308613,0.537379003167826,0.287309151003524,0.650372710185317,0.336521587145988,0.82090868446463,1.26047429241036,0.566218574039068,0.298132617599972,0.758774976133629,0.341158181108317,0.981999999999971,NA,0.0159999999996217
11498,"heavy",100,0.45,0.937065541692049,0.239630568870167,0.620501367713495,1.00729184226922,-0.0676886436776666,0.7773136457357,0.19975419061767,0.358701521001572,0.358950235027811,1.02396469902594,-0.136942652122633,0.779895790250224,0.213637291066154,0.52223773739211,0.326213613914645,0.557999999999083,NA,0.0159999999996217
11499,"heavy",100,0.52,0.973221035394962,0.47283698847053,0.309574265906605,0.905423477128863,0.699067132013928,0.428971761297631,0.226754106033897,0.431202684850218,0.286640601351251,0.853551824719792,0.930425434908217,0.460417257847164,0.239909452809603,0.546448691763281,0.282158880874996,0.851000000000568,NA,0.0159999999996217
11500,"heavy",100,0.49,0.863101065158883,0.672461277108227,0.356089683745994,0.783443300877227,0.899575353038645,0.439292342833671,0.266520570288752,0.484461751035649,0.302573844160763,0.774860219943321,0.939610463406007,0.437137682798337,0.272221505502887,0.500145327633672,0.299375954876143,1.0010000000002,NA,0.0159999999996217
11501,"heavy",100,0.43,0.725153400310746,0.103051806050904,0.656424230704736,0.700674192142693,0.175165131393216,0.651639297328754,0.20968118698223,0.404263036529739,0.270000014198463,0.696401838725091,0.185753565711422,0.663257108687949,0.216637114136647,0.473051666298195,0.272918796184504,0.77599999999984,NA,0.0159999999996217
11502,"heavy",100,0.42,1.26891327901728,0.187026609493768,0.140863300041637,1.21595395674941,0.361158982694974,0.0967907045435872,0.243030291225784,0.351711699630084,0.302546992880686,1.19607034927781,0.481451713199339,0.105339610866653,0.253160709919616,0.470403499163202,0.313200663409125,1.04500000000007,NA,0.0149999999994179
11503,"heavy",100,0.36,1.29251012441196,0.527476595885878,-0.24070586193896,1.07556679263778,1.39168810876762,-0.0155086508583594,0.284905839670436,0.799582718410109,0.361994999849818,1.08091709436724,1.3963875180231,-0.00903967076088589,0.29197939834293,0.84975367267247,0.35913470542388,0.907000000001062,NA,0.0149999999994179
11504,"heavy",100,0.5,1.17749383954172,0.663198904999579,-0.0120372609674303,1.00232455016876,1.4237698493243,-0.0636415184291654,0.238486287854981,0.552091244701768,0.317670899540117,0.972217457188112,1.6253152833152,0.0343652766237514,0.257616485506665,0.680737919925541,0.309020720429071,0.908999999999651,NA,0.0159999999996217
11505,"heavy",100,0.57,0.733532194660542,0.724938335980598,0.591163632696762,0.639105517117368,1.20585068014621,0.534083715618824,0.272097670060908,0.538059213667952,0.30312810049568,0.56561521026023,1.51099679421814,0.561666443083234,0.272376962298622,0.637463707198142,0.293367604766789,0.820999999999913,NA,0.0169999999998254
11506,"heavy",100,0.52,1.28877329224569,0.618346678276356,-0.354914612244713,1.32165259450533,0.524288116716652,-0.31343189428032,0.219329188874098,0.349231334047437,0.310795502167124,1.29104084347901,0.675543551080339,-0.294179484496517,0.229426301237034,0.436151676626565,0.310283580253606,0.706000000000131,NA,0.0170000000016444
11507,"heavy",100,0.49,0.910453578500973,0.419215880698114,0.387057584551713,0.895285549168094,0.519624192076282,0.478879343077586,0.228124529067318,0.425847737595127,0.268201417894999,0.858863989419299,0.675257769872107,0.479858230973483,0.231160121921479,0.493523092301814,0.261996466400188,1.12700000000041,NA,0.0159999999996217
11508,"heavy",100,0.41,1.00791966825012,0.4760307962455,0.115175081440293,0.946845612635461,0.824875437163906,0.119896919492944,0.231885454888336,0.546820816466339,0.311971387624009,0.95945811573377,0.837943370669084,0.143596940460247,0.246944198341863,0.647459249799246,0.309519764667092,0.726000000000568,NA,0.0149999999994179
11509,"heavy",100,0.5,1.04728824006695,0.373452725257816,0.104178093151726,1.19122869319451,-0.0354962519821158,0.224948163769042,0.214512011176007,0.277231616259715,0.322882127645821,1.20191792328675,-0.050542624674427,0.208607100598126,0.231622763389008,0.466182734833029,0.310713415899056,0.59400000000096,NA,0.0159999999996217
11510,"heavy",100,0.54,1.20763575415759,0.557176682029245,-0.145247063741374,1.2118813653284,0.578427543708244,-0.0527198642422124,0.266371104111788,0.570464397526349,0.39566306179262,1.18748758390565,0.673001933346106,0.00830907861324262,0.299688641759876,0.791089880830569,0.370373766101861,0.817000000000917,NA,0.0169999999998254
