"sim","censoring","n","distX","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull","alpha_expo","beta_expo","gamma_expo","se_alpha_expo","se_beta_expo","se_gamma_expo","alpha_drop","beta_drop","gamma_drop","se_alpha_drop","se_beta_drop","se_gamma_drop","time_weibull","time_expo","time_drop"
"11422-1","heavy",2000,"lognormal",50,0.491,1.01178352903487,0.494831547985883,0.214779738375428,1.34923450604174,0.263597582402289,0.250558719145364,0.0671350107478668,0.0606408074069806,0.0605742366502143,1.35308461708804,0.249817626843522,0.257787956824888,0.0738970591395747,0.0624719558176728,0.0696089764351196,1.35775979252046,0.249360594171614,0.257291929289983,0.0670385053279983,0.0556501242783888,0.0660623164166347,1942.49,1948.83500000001,1940.84700000001
"11422-2","heavy",2000,"lognormal",50,0.489,1.00477419980618,0.51521208837709,0.246304785626225,1.3565486561576,0.267161083740534,0.293358037265352,0.0674236108808748,0.0575186627512646,0.0683499577848357,1.35731408167749,0.278866061744795,0.276637794469967,0.0717050483369845,0.0674478847839672,0.0613732123425568,1.35578955799828,0.275713917748776,0.280372655422808,0.0667703914637047,0.061373701371507,0.0643004194960717,1922.24099999999,1931.47500000001,1931.81400000001
"11422-3","heavy",2000,"lognormal",50,0.5135,0.936436024203278,0.531361041217628,0.236887051207762,1.33256925552082,0.258357924370313,0.274857827000774,0.0769212073239534,0.0591940758374658,0.0618787482494021,1.33342390991992,0.265434378678061,0.257699176650072,0.0658342840744751,0.05775039249236,0.0679905924694134,1.33896961248899,0.25303309929353,0.264856801880969,0.0696630133826717,0.05967639292634,0.0638656262136328,2014.06600000001,2003.36599999999,2003.02099999999
"11422-4","heavy",2000,"lognormal",50,0.509,1.06067141495386,0.425988794040671,0.247891093437792,1.37485656317226,0.20929379377518,0.262627531671193,0.0650315741261933,0.0607509829863554,0.0649724222706002,1.37130282359674,0.215131287914034,0.264603162507066,0.0706163881450372,0.0601988970158872,0.0689346831812947,1.374708758534,0.215663308434511,0.257288172893342,0.068525964226703,0.0630234089443407,0.0565377980045562,1997.333,2003.2,2011.04700000001
"11422-5","heavy",2000,"lognormal",50,0.513,0.927417099866681,0.555161369871748,0.291264938145882,1.36427919389035,0.23770865784821,0.328611136180972,0.0628276323612758,0.0544444022089094,0.0609287021870591,1.36308078638059,0.231906413766864,0.335275818035043,0.0667029355899712,0.0643791558626517,0.0699030623578156,1.37162179809191,0.229900024894325,0.326161599282834,0.0692525179187261,0.0602525695207461,0.0695003558111596,1991.386,1994.27,2005.49099999999
"11422-6","heavy",2000,"lognormal",50,0.495,0.970763237631382,0.508429157913845,0.249716614389723,1.31150214416742,0.288018816287908,0.282659216534938,0.0645814392226161,0.0609325394515441,0.0584947704896975,1.31350789665215,0.289027505801182,0.277307432313134,0.0743600829831639,0.0665389262442995,0.0662149696294772,1.31181491166349,0.28666048429929,0.278205377917891,0.0718222814341036,0.0624599379623953,0.0689541493753368,1949.443,1951.602,1943.11500000001
"11422-7","heavy",2000,"lognormal",50,0.503,0.941698834238014,0.552486197903075,0.260287658514169,1.29543959556129,0.345311112119662,0.265577229625332,0.0717645647138561,0.0582683575259501,0.0693067113385417,1.28342503777684,0.341937237252208,0.28290061925224,0.0710019205810484,0.0583572771820869,0.0622821693141717,1.29266588264906,0.343644455313182,0.279563158959514,0.0646665511996657,0.0568275391010602,0.0637834489768428,1978.196,1979.97200000001,1978.67199999999
"11422-8","heavy",2000,"lognormal",50,0.4905,1.01810954093042,0.508835463774595,0.172595482237355,1.33016974531057,0.321988690648559,0.206553536856992,0.065259422109487,0.0605028777722364,0.0686089490188712,1.33760510704648,0.321102474682982,0.192787702655883,0.0729373031104313,0.0632641256099426,0.0673595968496391,1.34608741873496,0.318242091617378,0.194044483975853,0.0682694833959231,0.0624997264395123,0.061973542146608,1936.93799999999,1953.92400000001,1955.53200000001
"11422-9","heavy",2000,"lognormal",50,0.4755,0.948273263945709,0.553980488575191,0.265978944914396,1.30663884283919,0.331413748249943,0.272667199809841,0.0664957306008152,0.0535015889890994,0.0700810171590701,1.30404195830057,0.318714157752584,0.291620944115728,0.070585210029721,0.0626361786706211,0.0599774117745734,1.30938356020476,0.331944273020638,0.273968641515167,0.0698154103591745,0.0613592648106261,0.063596891274093,1879.174,1877.80499999999,1899.41200000001
"11422-10","heavy",2000,"lognormal",50,0.485,1.045642901845,0.448722566991015,0.271731330072481,1.37138232719843,0.22332803847358,0.286229853747689,0.0609339922999155,0.0561709987062659,0.0685352520380749,1.37578996630493,0.218617050130518,0.282754296273863,0.0645033816154162,0.0566262520850777,0.0734441311061212,1.38485476211249,0.221832335858364,0.277518783472874,0.0704321800735833,0.06562194705639,0.0634352716738398,1916.262,1926.83600000001,1929.92200000001
"11422-11","heavy",2000,"lognormal",50,0.5075,0.940531244039574,0.547248250543727,0.245218949082843,1.26832774565381,0.337776547042945,0.297279241311237,0.0729166135299785,0.0661468514807632,0.0697118833388402,1.27583623391107,0.340091549476269,0.293551604821514,0.0710264166280624,0.0675286876412047,0.0696929859077445,1.28358169860829,0.341328686281732,0.30744429181756,0.0705436625577436,0.0660436602546519,0.0669903273296821,1949.227,1949.833,1987.963
"11422-12","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-13","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-14","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-15","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-16","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-17","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-18","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-19","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-20","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-21","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-22","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-23","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-24","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-25","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-26","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-27","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-28","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-29","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-30","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-31","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-32","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-33","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-34","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-35","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-36","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11422-37","heavy",2000,"lognormal",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
