"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11423-1","heavy",100,"lognormal",0.51,0.715588423162149,0.749040951317803,0.245507354292198,0.347788637686109,0.961699584487098,0.272190130175988,0.452071890531992,0.333941793129384,0.303012661591084
"11423-2","heavy",100,"lognormal",0.51,1.04337165903201,0.58173847958177,-0.0744279623005212,1.18714308006919,0.413411099037093,-0.0429629334288369,0.334348089058846,0.211053948679324,0.288917445485521
"11423-3","heavy",100,"lognormal",0.5,1.29300898305677,0.395277504447483,-0.1450047725263,1.13606656162126,0.522249864371627,-0.222557415858113,0.360347717990682,0.307943220290159,0.305199071451231
"11423-4","heavy",100,"lognormal",0.46,1.20291252938786,0.402677559149881,0.00420304286117509,1.00170105667952,0.566617211897667,0.0363498938210954,0.376579067434077,0.282727219670465,0.269911548362566
"11423-5","heavy",100,"lognormal",0.49,0.841174808615276,0.675519387635007,0.341577412387165,0.684120168338554,0.838647398117406,0.384767706512969,0.481494883082469,0.427169795392382,0.301302509434056
"11423-6","heavy",100,"lognormal",0.45,1.05455981041216,0.480620759964239,0.266203941275093,1.03278033850332,0.471925067441431,0.329548416664724,0.331937643756311,0.252673618607934,0.27977845596535
"11423-7","heavy",100,"lognormal",0.5,1.32183674720925,0.302610898157225,0.240751975787032,1.57732322245056,0.0664764012780437,0.27207180580637,0.468920584698951,0.400777690401849,0.265562251084934
"11423-8","heavy",100,"lognormal",0.46,0.93379138971469,0.554980935818892,0.174563191963601,0.999012899604393,0.490780068474868,0.208425951022139,0.394272819235837,0.310170189836377,0.317156703356342
"11423-9","heavy",100,"lognormal",0.49,1.21453379384997,0.353614593104854,0.146437760193934,1.10985935169208,0.421303298907046,0.249101480902965,0.475744566204721,0.369375104543227,0.289709821203983
"11423-10","heavy",100,"lognormal",0.51,1.04589758966059,0.311439200664197,0.110067627790649,1.04686185302494,0.372976220869381,-0.00852478165453093,0.34335168797181,0.292342719089937,0.271634785314424
"11423-11","heavy",100,"lognormal",0.43,0.770578241814706,0.702997347642879,0.152632070043936,0.902469100845824,0.61177618687789,0.0818700599783451,0.397484569470271,0.35954148211558,0.329472040925225
"11423-12","heavy",100,"lognormal",0.54,1.0656276167984,0.44622142406178,0.353718579902222,1.05685496426608,0.451487686842965,0.316537221719668,0.470738538730707,0.368762404519331,0.307872230964897
"11423-13","heavy",100,"lognormal",0.5,1.04671342293153,0.464264997440697,0.0157345166315847,1.65481918709703,-0.0246511969400152,0.0325286891364589,0.490742342601853,0.345734174142936,0.322199112018172
"11423-14","heavy",100,"lognormal",0.48,0.827186903146448,0.629380571706813,0.338805364828758,1.27721893719508,0.248909027930928,0.260607376917888,0.47830060373739,0.32957459051602,0.329708086558394
"11423-15","heavy",100,"lognormal",0.47,0.863989324226771,0.643866524422033,0.249835555491255,1.46463607588723,0.169514245389112,0.206179425820557,0.42206554833177,0.303815395028416,0.300905532903844
"11423-16","heavy",100,"lognormal",0.44,0.959362606865193,0.456402287094161,0.349582401601613,1.50743288129358,-0.00827689610634311,0.340195464967038,0.570703338959592,0.40459290287533,0.343865628703053
"11423-17","heavy",100,"lognormal",0.53,0.995864023270363,0.414846802384547,0.587786081930856,1.33108555447678,0.0698741384091308,0.687369574990297,0.457269310506673,0.472844257764056,0.345026871635514
"11423-18","heavy",100,"lognormal",0.52,1.48932951994654,0.232573586477412,0.139555511292303,1.34745493192694,0.412087136421586,0.0727154186976072,0.484458476866281,0.447259219787869,0.315596302360305
"11423-19","heavy",100,"lognormal",0.52,1.20082578903052,0.443003070683665,0.135702652516847,1.60395029220934,0.12737382843192,0.187943322264927,0.529318692445308,0.348739375236309,0.333495172863455
"11423-20","heavy",100,"lognormal",0.52,1.13356373642067,0.4595221118602,0.108392874481555,1.18995208973348,0.353288229929434,0.0593604706448234,0.334317957499199,0.235437356151479,0.280053929019635
"11423-21","heavy",100,"lognormal",0.59,0.809475044834025,0.641660486890059,0.227789951449002,0.81632068553593,0.609645396604546,0.193573545740988,0.34636417894424,0.239078410482854,0.30195789457343
"11423-22","heavy",100,"lognormal",0.52,0.68795564566809,0.783912631967797,0.161142905032176,0.575335933542658,0.7971726831157,0.224196676914875,0.402828568884661,0.295671180801022,0.287778923317487
"11423-23","heavy",100,"lognormal",0.44,0.538179403388556,0.930920371482619,-0.0812670164330525,0.550059182774488,0.859608764490289,0.0346248919176921,0.507482969998449,0.421004372854464,0.336703181286339
"11423-24","heavy",100,"lognormal",0.44,0.857137779619657,0.615815843799407,0.522025174041727,1.19955856309979,0.385393954214086,0.492661913576036,0.430177425216852,0.355652078104354,0.283554833144983
"11423-25","heavy",100,"lognormal",0.61,1.07086339176416,0.443928317728498,0.0288961947275099,0.66640227743791,0.804011769721472,0.0246513701466038,0.46812149981469,0.366074013564149,0.293882840172578
"11423-26","heavy",100,"lognormal",0.52,1.33510174367933,0.207618750680221,0.348229654460463,1.21814403810886,0.294457485146688,0.383394346759559,0.458820043555932,0.332572947240657,0.297250981358403
"11423-27","heavy",100,"lognormal",0.56,1.22679698176383,0.315585759354153,0.21231468695363,1.31551676624308,0.255225522438216,0.166523813699331,0.467607938973432,0.413256985735533,0.325238754512741
"11423-28","heavy",100,"lognormal",0.54,0.563200890644803,0.789111451539554,0.415308553354946,0.794502693616979,0.635502540677783,0.518668189471894,0.610896696308338,0.549009653205008,0.338925559229182
"11423-29","heavy",100,"lognormal",0.56,0.742092866029639,0.685344036171937,0.494813377273177,1.0047793171209,0.413598319206194,0.496027138402875,0.582822545524072,0.445752098051213,0.340130230362697
"11423-30","heavy",100,"lognormal",0.4,0.650207717181475,0.7720861987791,0.168626354634212,1.03727966058177,0.366589440066251,0.191614043922402,0.378510747604498,0.329002071990315,0.334630469951557
"11423-31","heavy",100,"lognormal",0.5,0.849208423296482,0.719266657524907,0.133106013028924,0.417200452161228,0.973048914814811,0.221806282239821,0.509702506873216,0.34235339722759,0.289543309745468
"11423-32","heavy",100,"lognormal",0.51,1.08324202619266,0.356716014942338,0.43024738107667,1.24934949885452,0.232696837690193,0.3995937370152,0.384595362943977,0.273046879577187,0.289549181704244
"11423-33","heavy",100,"lognormal",0.56,0.859550411538461,0.48574243579242,0.354150033000145,1.13591407595366,0.295616337046543,0.386252760627128,0.37810017926902,0.287919682932546,0.263952865894675
"11423-34","heavy",100,"lognormal",0.5,1.29864659497923,0.535818387458748,-0.101617409418789,1.22665675476018,0.663125466969004,-0.196366603698517,0.468599447095991,0.36794533261703,0.291869180742836
"11423-35","heavy",100,"lognormal",0.51,0.498788875185791,0.710973640624914,0.834924802132572,0.614702115783942,0.57483143028638,0.877548682471157,0.523845187484499,0.352719947984491,0.307066911554626
"11423-36","heavy",100,"lognormal",0.6,1.01904664920118,0.61317477587833,0.136067470467222,0.884022133035738,0.713477796453381,0.111610694784135,0.503679456341957,0.351966797179794,0.287438901897034
"11423-37","heavy",100,"lognormal",0.49,1.3828500711492,0.233761308923834,0.0711004643440484,1.4724509642706,0.16837165908765,0.0543685253930384,0.420764784381136,0.415881657803278,0.336416987799344
"11423-38","heavy",100,"lognormal",0.5,0.600139780957139,0.744598479216289,0.419963237691909,0.303463679999135,1.00541314032122,0.520375445157831,0.52610592029667,0.405888619510561,0.282208059042205
"11423-39","heavy",100,"lognormal",0.52,0.696502104539286,0.58967024443452,0.57449228463498,0.472438278733186,0.752647935307636,0.602611549578622,0.468401404508933,0.338076939141261,0.295724144921655
"11423-40","heavy",100,"lognormal",0.54,0.99407948154438,0.467182719396518,0.471704864753323,0.941117725222988,0.527768362214659,0.447948989561376,0.470084742207829,0.40867803733577,0.294413515426725
