<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11429-1","heavy",100,"t",0.42,0.968122499627573,0.473862357017067,0.418497291252097,NA,NA,NA,NA,NA,NA
"11429-2","heavy",100,"t",0.37,1.1063617790044,0.380972930761006,-0.137618715232928,NA,NA,NA,NA,NA,NA
"11429-3","heavy",100,"t",0.47,0.955976130856875,0.586871476372396,0.249298135046033,NA,NA,NA,NA,NA,NA
"11429-4","heavy",100,"t",0.5,1.07821568660401,0.497163378138776,0.015176119931337,NA,NA,NA,NA,NA,NA
"11429-5","heavy",100,"t",0.51,1.1858842284134,0.47484184333454,0.201573323466045,NA,NA,NA,NA,NA,NA
"11429-6","heavy",100,"t",0.51,0.960884928076549,0.544511921444857,0.433678626588163,NA,NA,NA,NA,NA,NA
"11429-7","heavy",100,"t",0.5,1.03536278180201,0.459890939420322,0.263407064377343,NA,NA,NA,NA,NA,NA
"11429-8","heavy",100,"t",0.46,0.991377112871591,0.591422642949541,0.0266934995666682,NA,NA,NA,NA,NA,NA
"11429-9","heavy",100,"t",0.48,1.10133167694495,0.57865927337442,-0.226610435007768,NA,NA,NA,NA,NA,NA
"11429-10","heavy",100,"t",0.57,1.07910497435796,0.577650162215213,0.0506935470162297,NA,NA,NA,NA,NA,NA
"11429-11","heavy",100,"t",0.44,0.910002206262898,0.530728317361845,0.766836540805714,NA,NA,NA,NA,NA,NA
"11429-12","heavy",100,"t",0.53,0.93414195914163,0.691504994929294,0.271754684439367,NA,NA,NA,NA,NA,NA
"11429-13","heavy",100,"t",0.49,1.09520833663599,0.435735316196485,0.404901792859776,NA,NA,NA,NA,NA,NA
"11429-14","heavy",100,"t",0.49,1.00790163756557,0.51340597077626,0.0477753191335237,NA,NA,NA,NA,NA,NA
"11429-15","heavy",100,"t",0.5,0.972799390854755,0.484981537617607,0.0411336260324029,NA,NA,NA,NA,NA,NA
"11429-16","heavy",100,"t",0.5,0.933699531235959,0.480339957187039,0.299792884826627,NA,NA,NA,NA,NA,NA
"11429-17","heavy",100,"t",0.54,0.810692103745431,0.524585502189444,0.351673785594884,NA,NA,NA,NA,NA,NA
"11429-18","heavy",100,"t",0.46,0.997796511022427,0.49728881208969,0.504857940384302,NA,NA,NA,NA,NA,NA
"11429-19","heavy",100,"t",0.4,0.927507580633798,0.518985541218904,0.25814157925553,NA,NA,NA,NA,NA,NA
