<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11431-1","heavy",500,"normal",0.474,0.770823579680428,0.599388618525603,0.333542444579473,0.769571675233554,0.60294575704682,0.316972300933126,0.272585998759519,0.173175080812699,0.169545435300422
"11431-2","heavy",500,"normal",0.476,1.23451151059484,0.395956720308877,0.254283569295175,1.18117179236567,0.424608924072548,0.256199873364688,0.232384733782529,0.143746757490303,0.138488970463427
"11431-3","heavy",500,"normal",0.526,0.931397871765375,0.536319790007664,0.248751440551911,0.870734054247409,0.562693694760813,0.257158046921335,0.286263946167528,0.17464022776387,0.14947346029863
"11431-4","heavy",500,"normal",0.442,1.26017875363777,0.415795826654037,0.0110150317583853,1.29494039007502,0.385256317585548,0.0438989869415848,0.235703549717934,0.146312678387878,0.140784449534493
"11431-5","heavy",500,"normal",0.466,1.0125838781447,0.512590203920232,0.265449939446133,1.04962926881411,0.490682980566878,0.277756688667391,0.251554679860476,0.157856889093215,0.153753154074088
"11431-6","heavy",500,"normal",0.496,0.853407399519872,0.541516598418434,0.413685046575791,1.07082585289788,0.388699617970833,0.492453865864049,0.248285995907464,0.152502301729658,0.152192935796519
"11431-7","heavy",500,"normal",0.472,0.912405084869828,0.527162306376449,0.349706427375067,NA,NA,NA,NA,NA,NA
"11431-8","heavy",500,"normal",0.438,0.952727122126302,0.558981109822477,0.24580656449621,0.721040807795729,0.719872100402837,0.150326749136362,0.232263801567873,0.146222152925394,0.145149247253023
"11431-9","heavy",500,"normal",0.486,0.945838659317155,0.460667162984357,0.375316746957411,0.995808024917112,0.424226151895121,0.375468973096576,0.241209717279608,0.154827388889935,0.166545905113865
"11431-10","heavy",500,"normal",0.504,1.03298080533174,0.482291290541955,0.13389157212652,1.21481095961746,0.358785261433196,0.200877607711964,0.273742301439497,0.170094269918533,0.16195311701107
"11431-11","heavy",500,"normal",0.474,1.04996338743271,0.475109158813461,0.213682972174423,1.01294443248886,0.486201447317136,0.213326609630566,0.241487153038489,0.152926342120535,0.152953950725529
"11431-12","heavy",500,"normal",0.474,1.1982906696188,0.419594546711942,0.183402331145593,1.16592012143127,0.435900237497176,0.173929934470948,0.23673780359231,0.145131286968755,0.139154148505027
"11431-13","heavy",500,"normal",0.474,1.02238438604468,0.491453454761159,0.293084434040312,1.16778923662711,0.387654011579218,0.356091345792636,0.245807018485124,0.156142985482934,0.145928984352266
