"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11426-1","heavy",500,"normal",0.508,0.733233548084669,0.586638546830731,0.337067388654171,0.608449562758256,0.669545219963114,0.328215170307172,0.302666517152036,0.184715245240027,0.1513756606167
"11426-2","heavy",500,"normal",0.496,0.692122448050331,0.749845868083525,0.0413444820791654,0.748065836670855,0.711696117797256,0.0526245088899238,0.248857489610308,0.157994771205137,0.159251863264359
"11426-3","heavy",500,"normal",0.472,0.709227193971764,0.655955046349788,0.230129556125594,0.744720884495141,0.628540102972053,0.275727654059878,0.259398594498947,0.163078282214356,0.144493418408897
"11426-4","heavy",500,"normal",0.496,0.940305298188097,0.514338268995584,0.297626765632498,NA,NA,NA,NA,NA,NA
"11426-5","heavy",500,"normal",0.472,1.19079485618713,0.437686096523398,0.18441783661151,1.2088623819617,0.41621688835562,0.197730784708043,0.227467574781379,0.141284366805635,0.14532545681479
"11426-6","heavy",500,"normal",0.47,0.750322664126672,0.643163786484703,0.185960888240233,NA,NA,NA,NA,NA,NA
"11426-7","heavy",500,"normal",0.446,1.23175104940263,0.34428750766785,0.320634957161585,NA,NA,NA,NA,NA,NA
"11426-8","heavy",500,"normal",0.492,0.934747995078237,0.497658127221306,0.270341894447,NA,NA,NA,NA,NA,NA
"11426-9","heavy",500,"normal",0.494,0.812043149650697,0.642058373103536,0.216275175738449,NA,NA,NA,NA,NA,NA
"11426-10","heavy",500,"normal",0.52,1.23505806745897,0.36992876767815,0.384576876683566,1.23346089316883,0.357097142577647,0.399525392400415,0.278470963012218,0.163834348769314,0.165275715528384
"11426-11","heavy",500,"normal",0.482,0.941953483646031,0.58640337742824,0.0823323837438855,NA,NA,NA,NA,NA,NA
"11426-12","heavy",500,"normal",0.474,1.09828644018128,0.466822423643522,0.308971547899141,NA,NA,NA,NA,NA,NA
"11426-13","heavy",500,"normal",0.526,1.12463315721085,0.417568716098286,0.30448787111697,1.19139293770798,0.3769197510512,0.317001574282177,0.268110837038169,0.16851779749,0.151678168546682
"11426-14","heavy",500,"normal",0.468,0.887748213394038,0.587752205017194,0.207380927682576,0.925540931458342,0.570979947335792,0.18025654010301,0.263941923319898,0.171353446643425,0.168268719168848
"11426-15","heavy",500,"normal",0.496,0.480725585890662,0.763194982018541,0.315424918068573,NA,NA,NA,NA,NA,NA
"11426-16","heavy",500,"normal",0.504,0.879777214943932,0.592613362417256,0.141135458351746,0.726168754188031,0.685557524995839,0.107701869189842,0.29468457061039,0.184555441352396,0.159427467068384
"11426-17","heavy",500,"normal",0.512,0.932461139339041,0.512658990053925,0.214517184909498,NA,NA,NA,NA,NA,NA
"11426-18","heavy",500,"normal",0.506,1.30443836040426,0.293691060137938,0.393955172334379,1.33694259826813,0.268717146365399,0.411611522775251,0.261600087336098,0.168263968501547,0.147540383238862
"11426-19","heavy",500,"normal",0.472,0.724936156923813,0.699755840635259,0.248262722556618,0.643229143979901,0.726840104868696,0.250576501728863,0.260319879526514,0.159812982387965,0.146462978738412
"11426-20","heavy",500,"normal",0.52,0.695888120831042,0.624515568170666,0.305350735115514,0.689594554662598,0.614722933115107,0.291482102795365,0.271030943496892,0.171518846383673,0.166101377814548
"11426-21","heavy",500,"normal",0.506,1.10635113012356,0.431327763500929,0.244668326146186,1.12010425795233,0.429295038318162,0.235233394414746,0.24006728235151,0.147359510709891,0.139102099688363
"11426-22","heavy",500,"normal",0.5,1.05611536728492,0.526902546192261,0.115119969619691,NA,NA,NA,NA,NA,NA
"11426-23","heavy",500,"normal",0.498,0.63421534120199,0.719476551043954,0.165368113603664,0.440345570127144,0.83732332192039,0.11231276850528,0.281203647749342,0.174721280407637,0.156650465786446
"11426-24","heavy",500,"normal",0.5,0.912784253050803,0.513011871544552,0.399140661609084,0.849834645795084,0.537623888232351,0.382915768539703,0.274814744980046,0.171385077666137,0.156770721166631
"11426-25","heavy",500,"normal",0.478,0.896420512809957,0.531161831580827,0.300842377678582,0.864974215280513,0.539263315508473,0.300863564965725,0.220050386049154,0.133354966558493,0.131517292852747
"11426-26","heavy",500,"normal",0.51,0.950180064214193,0.574695114770472,0.116190341097719,1.08492780081597,0.478219835260587,0.190386055925361,0.282307643849306,0.170688264771154,0.155849420518897
"11426-27","heavy",500,"normal",0.494,1.17179226750252,0.382832244574973,0.22297243670029,1.25393265351983,0.326080487736675,0.257261096472456,0.247807586296831,0.155348888742728,0.144667595434556
"11426-28","heavy",500,"normal",0.478,1.03561117769286,0.469503132873709,0.287651552257921,NA,NA,NA,NA,NA,NA
"11426-29","heavy",500,"normal",0.512,1.35392200270461,0.29394517276552,0.222436991085613,NA,NA,NA,NA,NA,NA
