<<<<<<< HEAD
"sim","censoring","n","distX","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_weibull","beta_weibull","gamma_weibull","se_alpha_weibull","se_beta_weibull","se_gamma_weibull"
"11425-1","heavy",500,"weibull",0.474,1.10833885315916,0.46855944273888,0.145371808290014,1.16396540726415,0.351155184338652,0.151870096120037,0.102387911187841,0.153967794089668,0.136930458386133
"11425-2","heavy",500,"weibull",0.496,0.926779545370949,0.497732486244071,0.333268124692341,0.90333266174244,0.532122780220511,0.383257022675634,0.107773454252886,0.190169334409689,0.13362873566103
"11425-3","heavy",500,"weibull",0.464,0.977366089513948,0.551999924096738,0.259377616111955,0.952459896431489,0.659780364884238,0.3156350991404,0.11217242280214,0.231411498998236,0.133750778145124
"11425-4","heavy",500,"weibull",0.49,1.10851364548896,0.412554778109103,0.192893900437564,1.09332828759962,0.396677068262047,0.221795651898885,0.109406522083608,0.152633923598982,0.137140984839484
"11425-5","heavy",500,"weibull",0.522,1.06991783948701,0.410068056191836,0.27122090737399,1.09453904756621,0.303725427025341,0.224126556049073,0.102671962604469,0.122221148100111,0.134637574996383
"11425-6","heavy",500,"weibull",0.486,1.01729295034127,0.504796524094218,0.218193140542014,1.04925315284764,0.51642452887929,0.212950200382665,0.103428177447601,0.20068150601099,0.139956700904353
"11425-7","heavy",500,"weibull",0.504,1.01855920438425,0.48210905886708,0.284225968644648,1.04444450155964,0.358547227869616,0.275155068292558,0.0978396000570019,0.14056613834311,0.14042203711603
"11425-8","heavy",500,"weibull",0.48,0.984380907241192,0.496974696610388,0.360650226322852,0.948909504706787,0.65009896367825,0.373703199903045,0.109453368554769,0.222206431837047,0.128618576279021
"11425-9","heavy",500,"weibull",0.502,1.02909457943167,0.616196103740871,0.205391333101816,1.01446376574372,0.604932205000202,0.141063601381578,0.103442842153773,0.147602576534458,0.146846734897814
"11425-10","heavy",500,"weibull",0.454,0.971654447347833,0.543748164194577,0.309610213253791,0.949483965133344,0.675986490055074,0.326503429823798,0.109522225404708,0.212890819001779,0.135469386407049
"11425-11","heavy",500,"weibull",0.458,0.969414890797485,0.527294343809886,0.264615375865299,0.974258287936865,0.390790075042047,0.208021718719255,0.0937286414731549,0.105673295220164,0.129386285116188
"11425-12","heavy",500,"weibull",0.5,1.04532968541822,0.469372643751056,0.259623228304124,1.07747600695417,0.374077215397369,0.260856091560404,0.0996640388667814,0.160071335848432,0.139702503041302
"11425-13","heavy",500,"weibull",0.454,0.894891496082405,0.378464343690053,0.472247218665894,0.936688004090508,0.222712916885041,0.499811766661852,0.106530660389845,0.177524985479656,0.130325057267935
"11425-14","heavy",500,"weibull",0.468,0.998467119708055,0.472475969907517,0.27635731919463,1.04117519578229,0.309404784118586,0.360302287834904,0.114429582900589,0.247287697991876,0.143295577146589
"11425-15","heavy",500,"weibull",0.466,0.962212212088913,0.504385782309552,0.285396733355263,1.00007898100324,0.380482605892453,0.285401249990375,0.104948237330557,0.135201309341941,0.134972827042936
"11425-16","heavy",500,"weibull",0.494,1.02789771739846,0.520093616325817,0.206250094807386,1.01866177614859,0.534015176902237,0.258448476551198,0.116786023873781,0.211033826388823,0.133767693101444
