"sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"11423-1","light",500,20,0.168,0.926126515552247,0.591112548294709,0.236196121036179,0.945646513385174,0.492421083709848,0.301825410707601,0.0818372411523896,0.140252434912979,0.115941101703353,0.963475295031544,0.586608167416537,0.17367577520541,0.074115203969172,0.0992700729988292,0.115077199523701,43.869,0.47399999999999
"11423-2","light",500,20,0.172,0.946727459129986,0.465570927655572,0.293594710513435,0.990983189790543,0.406074521539564,0.310388682449354,0.095035454877765,0.0949337031222103,0.132413627506155,0.961127608693469,0.451022677335504,0.275741116351921,0.0816182557700149,0.104009514966441,0.111450040413252,45.812,0.483000000000004
"11423-3","light",500,20,0.16,0.997546276484899,0.595890585859304,0.166114671562962,1.02591676167263,0.587319741719006,0.212324047403876,0.111723661357537,0.150946937412603,0.144651254224509,0.977007869939668,0.741416684864578,0.167577379044561,0.103227192401517,0.135048218913378,0.14489106057858,44.476,0.460999999999956
"11423-4","light",500,20,0.16,1.03759788379581,0.421608884788025,0.205595834912896,1.03021654642354,0.396368260410702,0.290956130496703,0.0920416217071741,0.156894634109075,0.111934559537209,1.03002378435979,0.474723184250179,0.217297685092348,0.0883750724720208,0.150458579883689,0.108565743889442,42.886,0.465000000000032
"11423-5","light",500,20,0.178,1.00082793768349,0.575564019246316,0.27580598749268,1.04350567925011,0.465852523081048,0.337276834436947,0.0894852222273823,0.128275037350976,0.152182501895617,1.00000191286573,0.537646432659618,0.312990803321693,0.11218458870186,0.111359743941183,0.157401112812719,47.3920000000001,0.48599999999999
"11423-6","light",500,20,0.172,0.935354582865361,0.565252660951433,0.229679088508027,0.98234731358647,0.540429050774868,0.255490474855233,0.0910779695107914,0.104702145450745,0.121441058699478,0.932586275927672,0.597147924995444,0.226049636890101,0.104612229569178,0.115678103434358,0.128329039426968,47.778,0.483999999999924
"11423-7","light",500,20,0.174,0.911340314457736,0.556407445520124,0.386382882920643,0.968402666413169,0.458536779428125,0.425693863821988,0.0923977365955915,0.109277234718556,0.12871471340327,0.918073376973329,0.536722018523302,0.359548423295038,0.109985806361411,0.113178983038529,0.139259711824592,46.0880000000001,0.474000000000046
"11423-8","light",500,20,0.192,1.04506036292736,0.521747048154444,0.234587223465176,1.07064013163255,0.566496040026852,0.237455957037403,0.0899402096009056,0.119157923984439,0.118703403903855,1.04015546214681,0.651210940140454,0.184636359662053,0.0838180894327822,0.137358847875085,0.123840494161884,50.432,0.495999999999981
"11423-9","light",500,20,0.208,1.02875876121164,0.457967395484477,0.217703645859358,1.06455040590943,0.393162803768314,0.254250391586506,0.103062872605757,0.120745256070573,0.161520141500241,1.01786399322488,0.48591991406117,0.212050680604553,0.103627550062082,0.121585820014526,0.132348898945769,53.341,0.528999999999996
"11423-10","light",500,20,0.186,0.984309543231014,0.631085834181274,0.0895915175661468,0.988720759199094,0.713392306089563,0.126412168267309,0.099518885199902,0.138518834537506,0.134832586241294,0.959429793232874,0.701842970483083,0.136642823247559,0.106534284661811,0.128318621020603,0.142332696112829,49.027,0.487999999999943
"11423-11","light",500,20,0.148,0.81829351913304,0.595101341661745,0.356828050119485,0.859478082330323,0.552644619259551,0.38550481739323,0.106229964180566,0.136167559919134,0.131042592009531,0.8159740293347,0.589341777004558,0.350438944178713,0.106068730408595,0.11769268885337,0.139030328980439,39.544,0.442999999999984
"11423-12","light",500,20,0.148,1.01078876032145,0.750813621177761,0.0685824776757874,1.02883668090978,0.719915525679647,0.112500915967579,0.096868829363322,0.135527951741907,0.120099345910285,1.00141520093046,0.754360164684347,0.074974676857979,0.102925959740022,0.167174134222216,0.136511532581048,42.259,0.448999999999955
"11423-13","light",500,20,0.16,0.932693219318872,0.591590007703664,0.274444168559822,0.950103946616423,0.502605207952897,0.342416890829717,0.0835001424810794,0.124232687709131,0.118327334334931,0.907630331529358,0.643319037494908,0.291342612958378,0.103816822202623,0.135774957892221,0.162817687603663,40.1890000000001,0.455000000000041
"11423-14","light",500,20,0.18,0.981032672814389,0.438742089359759,0.439990142230647,0.997842240948354,0.40439168299421,0.507590764263399,0.0917360903112945,0.126212722374253,0.133407806553091,0.963103467490119,0.40672008919824,0.484065645299599,0.100136028962826,0.10670804981374,0.126491838241144,51.75,0.480999999999995
"11423-15","light",500,20,0.19,0.987306621708042,0.567181415217902,0.284238273094996,1.03030534888242,0.443440216682072,0.3953428403539,0.102537588503135,0.158664238988463,0.116997869951463,1.01155358575649,0.574178581874799,0.308094037314638,0.0969174762320891,0.148887288221446,0.145589009153374,49.4829999999999,0.514000000000124
"11423-16","light",500,20,0.144,0.961391772737292,0.415686065671061,0.387484666775178,0.977678638629959,0.362932313185784,0.427356955073763,0.100391957618056,0.156886847972799,0.137488000607202,0.962910423470527,0.408291549008985,0.36628030541694,0.100593044813511,0.156162285376477,0.156173631060664,40.02,0.445000000000164
"11423-17","light",500,20,0.17,1.02834601284944,0.439248775841197,0.351923290452658,1.0340205450895,0.453867275989949,0.350969677687453,0.115140819656516,0.171564403731609,0.137372847832579,1.02839666488732,0.474705184480711,0.332311819938414,0.100784229469221,0.112775623338368,0.128448768489968,44.471,0.477999999999838
"11423-18","light",500,20,0.192,1.0126953555781,0.610132226464839,0.210654642899528,1.02488108503351,0.602384087706384,0.230764133097374,0.0975345098600438,0.123465757347231,0.147892080968486,1.01131152413113,0.664506177053717,0.166903876491547,0.0827035618641816,0.11831667370892,0.140387802392182,48.9749999999999,0.507000000000062
"11423-19","light",500,20,0.168,1.08972078190617,0.432426130754192,0.222170956798478,1.12090858473508,0.396963249781147,0.249852543379791,0.0967586291289328,0.148900927464142,0.141360022086656,1.08807769907903,0.500749027933451,0.190127039187007,0.106489601217729,0.149826922482511,0.140739055089277,45.7819999999999,0.482999999999947
"11423-20","light",500,20,0.178,0.962231930095699,0.455899442210461,0.277555268795567,1.01830554175048,0.382365968056885,0.318805836767394,0.0940140736238657,0.105014661173419,0.129402177199631,0.988540814039866,0.443249016363686,0.255935245505206,0.0914175259595938,0.0957160670978106,0.143861604972424,50.106,0.501999999999953
"11423-21","light",500,20,0.194,0.981956012953084,0.500399779130173,0.28059829904514,0.999622316812134,0.41077881159997,0.364714309303353,0.0938864914649225,0.104468144508118,0.13115192624726,0.984747561523481,0.531962521859063,0.263786162239996,0.100988939645666,0.136133026788067,0.138240413246069,50.5809999999999,0.508000000000038
"11423-22","light",500,20,0.16,0.98611981922985,0.319097487458806,0.373806863722404,1.00386575370721,0.258991349027813,0.407472495716989,0.0893519807525705,0.112594442581752,0.125153476371584,0.978393108937227,0.352610876522899,0.354962045338115,0.0871614965927531,0.126108484196024,0.126039722284017,41.25,0.472999999999956
"11423-23","light",500,20,0.168,1.12419686228232,0.588305124291116,0.0368121570538109,1.16351256892323,0.468954179600978,0.116914370646701,0.0906034179002501,0.150982186897028,0.168222163893106,1.13600982847296,0.552465098293174,0.0721648010443299,0.0955460749853703,0.145562316568362,0.136834819902949,42.3430000000001,0.467999999999847
"11423-24","light",500,20,0.156,1.03376517644952,0.506837353729373,0.3175522203666,1.0485697348354,0.604195878644613,0.31242124200826,0.0902129438771184,0.152177536480643,0.137905212889756,1.02433596542742,0.601949335434868,0.280150796375304,0.0901953456127924,0.147290132017148,0.121993448078589,41.1130000000001,0.475999999999885
"11423-25","light",500,20,0.178,1.10005602255946,0.462509529600995,0.162323776085867,1.130674425145,0.335022659406752,0.206788747949534,0.0959636663796615,0.125193824053181,0.123286961487648,1.11526532328114,0.447029208057546,0.147760497749931,0.105696055415748,0.117443132137102,0.131308285735601,45.8979999999999,0.491999999999962
"11423-26","light",500,20,0.15,1.04543280849631,0.491502902477144,0.255474027968066,1.07371821595819,0.463672326526076,0.293748057899977,0.105465072192454,0.159249955542454,0.144270982489276,1.0515909540832,0.506078372624263,0.245246672548068,0.0952320190233043,0.150567636502637,0.13169725906716,41.1020000000001,0.458999999999833
"11423-27","light",500,20,0.146,1.0178682004167,0.40812372559358,0.211754245809732,1.02110770767384,0.508498003406227,0.187085700538423,0.0931488214623526,0.166751451103456,0.128417537367774,1.01289452122373,0.487302405292072,0.162682691530294,0.0970763809525067,0.134631180386493,0.127079045105524,38.972,0.444999999999936
"11423-28","light",500,20,0.172,0.955604405579554,0.410333104560585,0.320998508933423,0.995423558906582,0.294624735161351,0.399305559401832,0.0990625573341523,0.141555212966243,0.116897827943313,0.956361377206347,0.402766677336823,0.357447754953522,0.0875941092229248,0.152865798571188,0.113984918338183,44.566,0.473999999999933
"11423-29","light",500,20,0.154,1.03620853941567,0.485161934983089,0.185278537721093,1.061422501732,0.415422257967838,0.206369873412064,0.0962391789999003,0.120444249869943,0.124646503402142,1.03595879137707,0.505502059973301,0.168486516915099,0.110726600453237,0.120657211435983,0.128233820978981,40.971,0.461999999999989
"11423-30","light",500,20,0.17,0.977539347583373,0.474052908562543,0.345839249134409,0.981664262317174,0.523646686009702,0.379576475756405,0.097305436048576,0.105778726545814,0.125797391047541,0.9391948748738,0.581351456560614,0.316018335423042,0.100644318536565,0.115101844626151,0.129660319032437,45.742,0.470000000000027
"11423-31","light",500,20,0.182,0.979645479564263,0.501410769167043,0.311077694251333,1.05324646121274,0.357961799826096,0.352553078233012,0.089233958656566,0.0963143505672647,0.131569261605711,0.989433412603914,0.462290294249641,0.345838175706564,0.103190307869378,0.111748229115901,0.15484956328018,49.088,0.519000000000005
"11423-32","light",500,20,0.164,0.910244428659238,0.591099834090742,0.272908752937314,0.938044510460048,0.54154791314823,0.328633243146505,0.0936723189111262,0.191350355346516,0.116575805840638,0.921096908585672,0.527294661372321,0.29929842343512,0.10835596054544,0.14792883609241,0.13828092727237,45.4739999999999,0.469000000000051
"11423-33","light",500,20,0.172,1.04250034452028,0.425238583898488,0.345017294603339,1.06361751524273,0.433468634470297,0.36055117224679,0.085829701174281,0.145522957692256,0.127190137888638,1.02880591545442,0.507643700913456,0.308833411255953,0.0901889040455958,0.128901999715754,0.121558336092633,48.587,0.483999999999924
"11423-34","light",500,20,0.168,0.952513286400241,0.56870601037859,0.135624578494345,0.997539330703378,0.498841441154912,0.16263865957406,0.0932024058323833,0.116246242955631,0.134107500816236,0.951792268455713,0.550370743100528,0.140652020409761,0.0979935392008097,0.153564587680659,0.138606768531326,43.075,0.475999999999885
"11423-35","light",500,20,0.182,0.978072021655115,0.524732495296754,0.258209561446537,1.01245079967666,0.441948171145242,0.340486835697199,0.0940966979529372,0.125396774239432,0.138500260898727,1.0091232013699,0.471327295170008,0.25837643536152,0.0937483897236968,0.134227944803947,0.120763760364714,47.6669999999999,0.506000000000085
"11423-36","light",500,20,0.158,1.02969958494706,0.49726129696586,0.331173636940927,1.0567547719203,0.4931405947285,0.376350950697147,0.0998297945022308,0.118109738881974,0.156242460942959,0.987084296361036,0.567035082792328,0.394297339927044,0.094894721981885,0.130876288280588,0.137795840773131,41.71,0.458000000000084
"11423-37","light",500,20,0.2,0.912573595078006,0.50439538998459,0.222012678561552,0.927669558707013,0.475028672967924,0.274538570754011,0.106232589836379,0.182119130479084,0.130524411747583,0.865414430981718,0.639100053738902,0.228076827937172,0.105048210890356,0.142895323813589,0.132509542016669,53.635,0.514000000000124
"11423-38","light",500,20,0.158,0.953838419624742,0.448518026075915,0.328020996551562,0.984915797593842,0.394033259983706,0.385337559898995,0.0863771816838028,0.124047817212508,0.119170645955965,0.963302978056753,0.440301958565428,0.340820902986557,0.0892442165645151,0.140754688051273,0.147684549767581,42.3889999999999,0.468999999999596
"11423-39","light",500,20,0.138,1.00203970960009,0.485009390624011,0.274417952254263,1.01152341137354,0.482023595808924,0.29168265733975,0.0945319548735594,0.106729153230281,0.121148705652533,1.04049985998054,0.520655747159232,0.200837809867424,0.102744811346629,0.128404243267485,0.137321175712486,33.181,0.436000000000149
"11423-40","light",500,20,0.178,1.09162094342372,0.418539171756052,0.0734217656794287,1.09263019236993,0.375058283215309,0.14153438033211,0.096732118139047,0.107630326064816,0.129935937178498,1.06376604502979,0.408018030384765,0.104279105504054,0.0962437944263299,0.0875752563769212,0.127600881793774,48.9349999999999,0.498000000000047
"11423-41","light",500,20,0.166,1.04348793936835,0.499834548978826,0.0843038436246496,1.05967061951748,0.514344393777003,0.0806616879928324,0.0916688913202801,0.102473038592342,0.129382377801639,1.02446675637494,0.524967867263904,0.0859415519484929,0.0958302302344407,0.106641564665378,0.114178796740155,45.259,0.477999999999611
"11423-42","light",500,20,0.162,0.989029134365852,0.509741887928185,0.228981934041812,1.01060313135204,0.520932527958063,0.273607019404953,0.087600983901848,0.14125215021754,0.132038585161669,0.954656173449605,0.590296003493341,0.247039307763497,0.0959364489360305,0.125779225374938,0.119141396159671,44.9540000000002,0.452000000000226
"11423-43","light",500,20,0.152,1.00948478439051,0.585563784800688,0.227016744253139,1.06007449208194,0.495690854976599,0.310544249730827,0.0974668823358082,0.132336789834878,0.14118252229247,1.0578135603848,0.620779897244169,0.2082858042319,0.10621880560391,0.144730296491561,0.17302204895561,41.7190000000001,0.451999999999771
"11423-44","light",500,20,0.184,1.00884011523937,0.401701743995317,0.242978398750501,1.06102891103951,0.306500651405905,0.227941399536421,0.101709021989941,0.122954709633148,0.113083423442385,1.02310347990389,0.341569268941567,0.251601562223877,0.0947135811019744,0.113106178239893,0.145961635425656,45.3090000000002,0.48700000000008
"11423-45","light",500,20,0.178,0.932108635359797,0.57010983085717,0.297371282172097,0.927666455883502,0.629210694627726,0.31712991211296,0.0954183281880473,0.130612307818586,0.132502329501738,0.918588698458811,0.578602199938311,0.310886804072105,0.0995617696772604,0.124655927543801,0.13022429413758,46.9749999999999,0.487999999999829
"11423-46","light",500,20,0.15,1.03070970254255,0.359173144735195,0.221363675890785,1.05181411153709,0.299672533469284,0.243413350582575,0.0866232113300317,0.139455488582853,0.144328637119841,1.04365155162246,0.363242953030422,0.230777747590956,0.0936846272698381,0.15156514186218,0.125577854798764,40.1350000000002,0.478999999999814
"11423-47","light",500,20,0.17,0.853284802215288,0.469455204164238,0.34177601408638,0.862975731556338,0.476068115340882,0.365667112142801,0.0921901834444072,0.12491656340788,0.132186847615321,0.862275815561326,0.456429800972147,0.350071214016923,0.0921132521192908,0.14786699744139,0.129192503842768,44.8069999999998,0.465999999999894
"11423-48","light",500,20,0.172,0.903151462072001,0.595700258061217,0.353537228307885,0.915919721958258,0.637029456920064,0.362521996396821,0.106014433812552,0.148817657110489,0.128631960433075,0.932725970145326,0.646471997226277,0.298436350507585,0.104003681874445,0.157654294782641,0.153072960342864,45.0239999999999,0.474999999999909
"11423-49","light",500,20,0.178,1.02176849347555,0.557188561377447,0.118494114005377,1.07321342129019,0.434893810167692,0.188219549804899,0.0823526491670086,0.122977373521968,0.113474203978288,1.0506517345218,0.485073585949367,0.139055111045795,0.098281163181541,0.1353251695495,0.130932124619981,46.9369999999999,0.51299999999992
"11423-50","light",500,20,0.184,1.08008916299969,0.579150105230793,0.175271878009674,1.13349606036762,0.477696892483214,0.236123645435939,0.111145727475683,0.12398460911283,0.120778830596424,1.05561344853684,0.584859181452893,0.211110093985847,0.11379358543848,0.137157504704169,0.144710000921927,49.5909999999999,0.623000000000047
